id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
73567,Killer Joe,2011-09-10,10000000,3665069,102.0,6.5,425,16.436178,en,"['Crime', 'Drama', 'Thriller']","['Voltage pictures', 'Worldview Entertainment', 'ANA Media']","['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon', 'Juno Temple']",William Friedkin,"['Scott Einbinder', 'Nicolas Chartier']","['trailer park', 'gun', 'texas', 'deal', 'psychopath', 'sexual humiliation', 'money', 'lingerie', 'arson', 'police detective']",A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,-0.6334931,-6334931,0,2011,9,3,Low,3,3,6.054439346269371,98039.2156862745,0.038582577464788735,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
41479,The Joneses,2009-09-13,10000000,7022728,96.0,6.1,210,14.979375,en,"['Comedy', 'Drama']","['Echo Lake Productions', 'Premiere Picture']","['David Duchovny', 'Demi Moore', 'Amber Heard', 'Benjamin Hollingsworth', 'Lauren Hutton']",Derrick Borte,[],"['independent film', 'duringcreditsstinger']","A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",-0.2977272,-2977272,0,2009,9,3,Low,2,2,5.351858133476067,104166.66666666667,0.07099229857819905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,-1.8369701987210297e-16
1989,My Blueberry Nights,2007-05-16,10000000,21786738,111.0,6.0,190,10.733761,en,"['Drama', 'Romance']","['Block 2 Pictures', 'Jet Tone Production', 'StudioCanal']","['Norah Jones', 'Jude Law', 'Natalie Portman', 'David Strathairn', 'Rachel Weisz']",Wong Kar-wai,"['Wong Kar-wai', 'Stéphane Kooshmanian']","['usa', 'kaffeehaus', 'poker', 'lovesickness', 'waitress', 'bar', 'night life', 'night', 'melancholy', 'approach']","Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",1.1786738,11786738,0,2007,5,2,Low,2,3,5.25227342804663,90090.09009009009,0.056197701570680623,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
12779,Swept Away,2002-10-11,10000000,598645,89.0,4.8,50,4.570043,en,"['Comedy', 'Romance']","['Screen Gems', 'SKA Films', 'Codi S.p.a.']","['Madonna', 'Adriano Giannini', 'Bruce Greenwood', 'Elizabeth Banks', 'Michael Beattie']",Guy Ritchie,['Matthew Vaughn'],"['adultery', 'island', 'shipwreck', 'tropical island']","Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",-0.9401355,-9401355,0,2002,10,4,Low,2,3,3.9318256327243257,112359.55056179775,0.08960868627450981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
13191,"War, Inc.",2008-04-28,5000000,1296184,106.0,5.6,86,6.265659,en,"['Action', 'Adventure', 'Comedy', 'Thriller']",[],"['John Cusack', 'Hilary Duff', 'Marisa Tomei', 'Joan Cusack', 'Dan Aykroyd']",Joshua Seftel,[],"['hitman', 'political satire']","War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.",-0.7407632,-3703816,0,2008,4,2,Low,4,0,4.465908118654584,47169.811320754714,0.07201906896551724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0.8660254037844387,-0.4999999999999998
101173,Coriolanus,2011-02-14,7700000,1072602,123.0,5.9,131,7.554799,en,"['Drama', 'Thriller']","['BBC Films', 'Synchronistic Pictures', 'Icon Entertainment International']","['Gerard Butler', 'Ralph Fiennes', 'Lubna Azabal', 'Ashraf Barhom', 'Jessica Chastain']",Ralph Fiennes,"['John Logan', 'Ralph Fiennes']","['senate', 'general', 'market', 'rivalry', 'tragedy', 'tears', 'scar', 'stabbing', 'truce', 'flag']","Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",-0.860701038961039,-6627398,0,2011,2,1,Low,2,3,4.882801922586371,62601.62601626016,0.05723332575757576,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001
20178,World's Greatest Dad,2009-08-20,10000000,295750,99.0,6.5,177,9.805551,en,"['Comedy', 'Romance']","['Magnolia Pictures', 'Jerkschool Productions']","['Robin Williams', 'Alexie Gilmore', 'Daryl Sabara', 'Geoff Pierson', 'Henry Simmons']",Bobcat Goldthwait,[],"['male nudity', 'poetry', 'adolescence', 'lie', 'nudity', 'rejection', 'high school', 'independent film', 'teacher', 'vulgarity']","Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --",-0.970425,-9704250,0,2009,8,3,Low,2,2,5.181783550292085,101010.101010101,0.05508736516853932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,10000000,45779,86.0,3.0,9,0.666218,en,['Comedy'],"['Hollywood Pictures', 'Cinergi Pictures Entertainment']","['Jackie Chan', 'Sylvester Stallone', 'Whoopi Goldberg', 'Eric Idle', ""Ryan O'Neal""]",Alan Smithee,[],['alan smithee'],"Filmmaker Alan Smithee finds himself the unwilling puppet of a potentially bad, big budget action film which he proceeds to steal the reels and leave the cast and crew in a frenzy.",-0.9954221,-9954221,0,1998,2,1,Low,1,2,2.302585092994046,116279.06976744186,0.0666218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001
245846,Strangerland,2015-07-01,10000000,17472,111.0,5.1,83,5.145655,en,"['Drama', 'Thriller']",['Worldview Entertainment'],"['Nicole Kidman', 'Joseph Fiennes', 'Hugo Weaving', 'Lisa Flanagan', 'Megan Alston']",Kim Farrant,"['Macdara Kelleher', 'Naomi Wenck']","['australia', 'missing child', 'outback', 'alcoholic drink', 'troubled marriage', 'woman director', 'australian outback', 'missing daughter']","Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",-0.9982528,-9982528,0,2015,7,3,Low,2,1,4.430816798843313,90090.09009009009,0.061257797619047615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
25186,Janky Promoters,2009-10-16,10000000,9069,85.0,7.0,5,1.728816,en,['Comedy'],"['Cube Vision', 'Dimension Films']","['Ice Cube', 'Mike Epps', 'Young Jeezy', 'Darris Love', 'Julio Oscar Mechoso']",Marcus Raboy,[],[],Two shady concert promoters get into hot water when their chance to book a superstar rapper goes awry.,-0.9990931,-9990931,0,2009,10,4,Low,1,2,1.791759469228055,117647.05882352941,0.288136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
217708,Of Horses and Men,2013-08-30,10,11,85.0,6.9,26,1.617943,is,"['Drama', 'Romance', 'Comedy']","['Filmhuset Gruppen', 'Leiknar Myndir']","['Ingvar Eggert Sigurðsson', 'Charlotte Bøving', 'Steinn Ármann Magnússon', 'Kristbjörg Kjeld', 'Helgi Björnsson']",Benedikt Erlingsson,['Friðrik Þór Friðriksson'],"['horse', 'snow storm', 'icelandic']",A country romance about the human streak in the horse and the horse in the human. Love and death become interlaced and with terrible consequences.The fortunes of the people in the country through the horses' perception.,0.1,1,0,2013,8,3,Ultra Low,3,2,3.295836866004329,0.11764705882352941,0.05992381481481481,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004
78383,Nurse 3-D,2013-09-28,10,10000000,99.0,4.9,119,10.013629,en,"['Horror', 'Thriller']","['Lions Gate', 'Lions Gate Entertainments']","['Paz de la Huerta', 'Katrina Bowden', 'Kathleen Turner', 'Judd Nelson', 'Boris Kodjoe']",Douglas Aarniokoski,['Marc Bienstock'],"['nurse', 'sexual murder', 'revenge', 'lesbian relationship', 'dark comedy', 'hospital']","Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",999999.0,9999990,0,2013,9,3,Ultra Low,2,2,4.787491742782046,0.10101010101010101,0.08344690833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1.0,-1.8369701987210297e-16
16614,Adventureland,2009-04-03,9500000,17164377,107.0,6.4,737,19.978021,en,['Comedy'],"['Miramax Films', 'Sidney Kimmel Entertainment', 'This Is That Productions']","['Jesse Eisenberg', 'Kristen Stewart', 'Martin Starr', 'Kristen Wiig', 'Bill Hader']",Greg Mottola,"['Ted Hope', 'Anne Carey']","['comedy', 'cheating on partner', 'amusement park', 'summer job', 'carny', 'marijuana joint', 'baldness', ""picking one's nose"", 'reckless driving', 'reconciliation']","In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",0.8067765263157894,7664377,0,2009,4,2,Low,1,3,6.6039438246004725,88785.04672897197,0.027070489159891596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
9700,The Lost City,2005-09-03,9600000,4386236,144.0,6.0,24,3.588529,en,"['Drama', 'Romance']",['Lions Gate Films'],"['Andy García', 'Richard Bradford', 'Nestor Carbonell', 'Enrique Murciano', 'Dominik García-Lorido']",Andy García,[],"['cuba', 'fidel castro', 'che guevara']","In Havana, Cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of Batista to the Marxist government of Fidel Castro. Castro's regime ultimately leads the nightclub owner to flee to New York.",-0.5431004166666666,-5213764,0,2005,9,3,Low,2,1,3.2188758248682006,66666.66666666667,0.14354116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
10471,Next Friday,2000-01-12,11000000,59827328,98.0,6.4,135,9.337388,en,['Comedy'],['New Line Cinema'],"['Ice Cube', 'Mike Epps', 'Justin Pierce', 'John Witherspoon', 'Don Curry']",Steve Carr,[],"['prison', 'repayment', 'gang war', 'boy gang', 'revenge', 'escape from prison', 'escape', 'los angeles', 'gang member', 'mexican american']","Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",4.438848,48827328,1,2000,1,1,Medium,1,1,4.912654885736052,112244.89795918367,0.06865726470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
667,You Only Live Twice,1967-06-12,9500000,111584787,117.0,6.5,531,28.675891,en,"['Action', 'Thriller', 'Adventure']",['Eon Productions'],"['Sean Connery', 'Akiko Wakabayashi', 'Karin Dor', 'Mie Hama', 'Tetsurō Tamba']",Lewis Gilbert,"['Albert R. Broccoli', 'Harry Saltzman']","['london england', 'japan', 'england', 'assassination', 'helicopter', 'vulkan', 'assassin', 'asia', 'secret identity', 'nasa']",A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,10.74576705263158,102084787,1,1967,6,2,Low,3,1,6.2766434893416445,81196.5811965812,0.0539020507518797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.2246467991473532e-16,-1.0
86837,Amour,2012-07-01,8900000,19839492,127.0,7.5,400,17.151293,fr,"['Drama', 'Romance']","['Les Films du Losange', 'Wega Film', 'X-Filme Creative Pool']","['Emmanuelle Riva', 'Jean-Louis Trintignant', 'Isabelle Huppert', 'William Shimell', 'Rita Blanco']",Michael Haneke,[],"['nurse', 'music teacher', 'aging', 'daughter', 'music', 'love', 'retired', 'illness', 'pigeon', 'stroke']","Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",1.2291564044943821,10939492,0,2012,7,3,Low,2,3,5.993961427306569,70078.74015748031,0.042771304239401495,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388
10306,Poltergeist III,1988-06-10,10500000,14144000,98.0,4.5,123,11.225044,en,"['Horror', 'Thriller']",['Metro-Goldwyn-Mayer (MGM)'],"['Tom Skerritt', 'Nancy Allen', ""Heather O'Rourke"", 'Lara Flynn Boyle', 'Kipley Wentz']",Gary Sherman,['Barry Bernardi'],"['chicago', 'religion and supernatural', 'supernatural powers', 'devil', 'demon']","Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",0.34704761904761905,3644000,0,1988,6,2,Medium,2,1,4.820281565605037,107142.85714285714,0.09052454838709678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2246467991473532e-16,-1.0
11576,"It's a Mad, Mad, Mad, Mad World",1963-11-07,9400000,60000000,163.0,7.0,140,14.562991,en,"['Action', 'Adventure', 'Comedy', 'Crime']","['United Artists', 'Casey Productions']","['Spencer Tracy', 'Milton Berle', 'Sid Caesar', 'Buddy Hackett', 'Mickey Rooney']",Stanley Kramer,['Stanley Kramer'],"['competition', 'prison', 'california', 'chase', 'humor', 'national park', 'treasure hunt', 'slapstick', 'money', 'car chase']","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",5.382978723404255,50600000,1,1963,11,4,Low,4,2,4.948759890378168,57668.711656441716,0.10328362411347518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-0.5000000000000004,0.8660254037844384
219,Volver,2006-03-16,12899867,85582407,121.0,7.3,406,19.747809,es,"['Comedy', 'Drama', 'Romance']",['El Deseo'],"['Penélope Cruz', 'Carmen Maura', 'Lola Dueñas', 'Blanca Portillo', 'Yohana Cobo']",Pedro Almodóvar,['Esther García'],"['child abuse', 'rape', 'fire', 'sexual abuse', 'madrid', 'secret', 'return', 'solidarity', 'village', 'superstition']","Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.",5.634363517081223,72682540,1,2006,3,1,Medium,3,1,6.008813185442595,106610.47107438017,0.048520415233415236,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
62215,Melancholia,2011-05-26,7400000,21817298,136.0,7.0,885,36.173598,da,"['Drama', 'Science Fiction']","['Zentropa Entertainments', 'Det Danske Filminstitut', 'Danmarks Radio (DR)']","['Kirsten Dunst', 'Charlotte Gainsbourg', 'Kiefer Sutherland', 'Charlotte Rampling', 'John Hurt']",Lars von Trier,"['Meta Louise Foldager', 'Louise Vesth']","['wedding reception', 'power outage', 'destruction of planet', 'wedding toast']",Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,1.9482835135135135,14417298,0,2011,5,2,Low,2,3,6.786716950605081,54411.76470588235,0.04082798871331828,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387
348,Alien,1979-05-25,11000000,104931801,117.0,7.9,4470,94.184658,en,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['Twentieth Century Fox Film Corporation', 'Brandywine Productions']","['Tom Skerritt', 'Sigourney Weaver', 'Veronica Cartwright', 'Harry Dean Stanton', 'John Hurt']",Ridley Scott,"['David Giler', 'Walter Hill']","['android', 'countdown', 'space marine', 'space suit', 'beheading', 'dystopia', 'biology', 'cowardice', 'spaceship', 'space']","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",8.539254636363637,93931801,1,1979,5,2,Medium,4,2,8.405367376233981,94017.09401709402,0.021065680608365018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.49999999999999994,-0.8660254037844387
30497,The Texas Chain Saw Massacre,1974-10-01,85000,30859000,83.0,7.2,590,29.262427,en,['Horror'],"['New Line Cinema', 'Vortex']","['Marilyn Burns', 'Allen Danziger', 'Paul A. Partain', 'William Vail', 'Teri McMinn']",Tobe Hooper,['Tobe Hooper'],"['gas station', 'texas', 'van', 'gore', 'midnight movie', 'surprise ending', 'shock in the end', 'leatherface', 'hitchhiker', 'slaughterhouse']",Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,362.0470588235294,30774000,0,1974,10,4,Ultra Low,1,2,6.3818160174060985,1024.0963855421687,0.04951341285956007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001
27586,The Runaways,2010-03-19,10000000,2995811,106.0,6.3,254,17.611971,en,"['Drama', 'Music']","['River Road Entertainment', 'Road Rebel', 'Linson Entertainment']","['Dakota Fanning', 'Kristen Stewart', 'Michael Shannon', 'Riley Keough', 'Stella Maeve']",Floria Sigismondi,"['Art Linson', 'Bill Pohlad']","['women', '1970s', 'publicity', 'iron', 'music', 'pill', 'independent film', 'night club', 'teenage girl', 'microphone']","Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for the Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengalilike influence of impresario Kim Fowley, the band becomes a huge success.",-0.7004189,-7004189,0,2010,3,1,Low,2,3,5.541263545158426,94339.62264150943,0.06906655294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,6.123233995736766e-17
14811,Fiddler on the Roof,1971-11-03,9000000,83304330,181.0,7.4,134,7.623979,en,"['Drama', 'Romance']","['United Artists', 'Cartier Productions', 'Mirisch Corporation, The']","['Chaim Topol', 'Norma Crane', 'Leonard Frey', 'Molly Picon', 'Paul Mann']",Norman Jewison,['Norman Jewison'],"['tradition', 'dream', 'musical', 'pogrom', 'mother daughter relationship', 'breaking the fourth wall', 'milkman', 'russian orthodox church', 'judaism', 'tavern']","This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards.",8.256036666666667,74304330,1,1971,11,4,Low,2,3,4.90527477843843,49723.756906077346,0.05647391851851852,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
660,Thunderball,1965-12-16,5500000,141195658,130.0,6.5,562,31.036,en,"['Adventure', 'Action', 'Thriller']","['Eon Productions', 'Metro-Goldwyn-Mayer (MGM)']","['Sean Connery', 'Claudine Auger', 'Adolfo Celi', 'Luciana Paluzzi', 'Rik Van Nutter']",Terence Young,"['Albert R. Broccoli', 'Harry Saltzman']","['paris', 'florida', 'fighter pilot', 'sanatorium', 'secret organization', 'nuclear missile', 'coral reef', 'bahamas', 'scuba diving', 'scuba']",A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,24.671937818181817,135695658,1,1965,12,4,Low,3,2,6.333279628139691,42307.692307692305,0.05512611012433393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-2.4492935982947064e-16,1.0
40794,Loose Cannons,2010-02-12,7000000,8220215,110.0,7.0,118,7.720692,it,"['Comedy', 'Drama', 'Romance']",['Fandango'],"['Nicole Grimaudo', 'Riccardo Scamarcio', 'Alessandro Preziosi', 'Lunetta Savino', 'Ennio Fantastichini']",Ferzan Ozpetek,[],[],"Tommaso is the youngest son of the Cantones, a large, traditional southern Italian family operating a pasta-making business since the 1960s. On a trip home from Rome, where he studies literature and lives with his boyfriend, Tommaso decides to tell his parents the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Antonio ruins his plans.",0.17431642857142857,1220215,0,2010,2,1,Low,3,1,4.77912349311153,63636.36363636364,0.06487976470588235,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
9400,Set It Off,1996-11-06,9000000,41590886,118.0,6.9,66,6.717994,en,"['Drama', 'Action', 'Crime']",['New Line Cinema'],"['Jada Pinkett Smith', 'Queen Latifah', 'Vivica A. Fox', 'Kimberly Elise', 'Blair Underwood']",F. Gary Gray,"['Oren Koules', 'Takashi Bufford']","['single parent', 'bank robber', 'last chance', 'los angeles']","Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",3.6212095555555557,32590886,0,1996,11,4,Low,3,1,4.204692619390966,76271.18644067796,0.1002685671641791,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
16162,The Best Man,1999-10-22,9000000,34573780,120.0,6.8,38,3.951041,en,"['Drama', 'Comedy']","['Universal Pictures', '40 Acres & A Mule Filmworks']","['Nia Long', 'Morris Chestnut', 'Harold Perrineau', 'Terrence Howard', 'Sanaa Lathan']",Malcolm D. Lee,[],[],"Harper, a writer who's about to explode into the mainstream leaves behind his girlfriend Robin and heads to New York City to serve as best man for his friend Lance's wedding. Once there, he reunites with the rest of his college circle.",2.8415311111111112,25573780,0,1999,10,4,Low,2,2,3.6635616461296463,75000.0,0.1013087435897436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
10585,Child's Play,1988-11-08,9000000,44196684,87.0,6.3,581,27.600843,en,"['Horror', 'Thriller']",['United Artists'],"['Catherine Hicks', 'Chris Sarandon', 'Alex Vincent', 'Brad Dourif', 'Dinah Manoff']",Tom Holland,['David Kirschner'],"['gun', 'birthday', 'voodoo', 'toy', 'stalker', 'murder', 'blood', 'slasher', 'explosion', 'killer']","A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed with the soul of a serial killer.",3.9107426666666667,35196684,0,1988,11,4,Low,2,1,6.366470447731438,103448.27586206897,0.04742412886597938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.5000000000000004,0.8660254037844384
2359,Sicko,2007-05-18,9000000,24538513,123.0,7.3,235,14.098952,en,['Documentary'],['The Weinstein Company'],"['Michael Moore', 'George W. Bush', 'Bill Clinton', 'Hillary Clinton', 'Billy Crystal']",Michael Moore,"['Bob Weinstein', 'Harvey Weinstein']","['bureaucracy', 'usa', 'corruption', 'cuba', 'medicine', 'guantanamo bay', 'assurance', 'health care', 'money', 'hospital']","Sicko is a Michael Moore documentary about the corrupt health care system in The United States who's main goal is to make profit even if it means losing peoples lives. ""The more people you deny health insurance the more money we make"" is the business model for health care providers in America.",1.7265014444444444,15538513,0,2007,5,2,Low,1,1,5.4638318050256105,73170.73170731707,0.05974132203389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
238636,The Purge: Anarchy,2014-07-17,9000000,108782847,104.0,6.6,1954,82.975841,en,"['Horror', 'Thriller']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes']","['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Kiele Sanchez', 'Zoë Borde']",James DeMonaco,"['Michael Bay', 'Andrew Form']","['bus', 'assault rifle', 'sniper', 'machete', 'dystopia', 'psychopath', 'sequel', 'revenge', 'murder', 'survival']","Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.",11.086983,99782847,1,2014,7,3,Low,2,3,7.578145472419466,86538.46153846153,0.04244288542199488,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388
11282,Harold & Kumar Go to White Castle,2004-05-30,9000000,23936908,88.0,6.6,693,18.514292,en,"['Comedy', 'Adventure']",['New Line Cinema'],"['John Cho', 'Kal Penn', 'Paula Garcés', 'Neil Patrick Harris', 'David Krumholtz']",Danny Leiner,"['Greg Shapiro', 'Nathan Kahane']","['brother brother relationship', 'amsterdam', 'trip', 'road trip', 'cannabis', 'marijuana', 'police chase', 'smoking marijuana', 'buddy', 'stoner']","Sometimes, it takes a strange night to put everything else into focus. And that's exactly what happens to Harold and his roommate, Kumar, when they set out to get the best stoner fix money can buy: White Castle hamburgers. Both guys are at a crossroads, about to make major decisions that will affect the course of their lives. Yet they arrive at wisdom by accident as they drive around New Jersey in search of fast food.",1.6596564444444444,14936908,0,2004,5,2,Low,2,1,6.542471960506805,102272.72727272728,0.02667765417867435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
14181,Boiler Room,2000-02-18,26000000,28780255,118.0,6.5,201,11.233081,en,"['Crime', 'Drama', 'Thriller']",['New Line Cinema'],"['Giovanni Ribisi', 'Vin Diesel', 'Nia Long', 'Tom Everett Scott', 'Ben Affleck']",Ben Younger,"['Jennifer Todd', 'Suzanne Todd']","['finances', 'stock broker', 'investment firm']","A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.",0.10693288461538461,2780255,0,2000,2,1,Medium,3,1,5.308267697401205,220338.98305084746,0.05560931188118812,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001
